src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_count,data_transferred,session_duration,tcp_flags,device_id,os_version,app_usage,file_access,system_calls,cpu_usage,memory_usage,login_attempts,failed_logins,location_changes,unusual_activity,suspicious_processes,malicious_urls,malicious_files,exploit_attempts,label
192.168.104.149,172.17.119.87,31790,35423,TCP,227,57,6250,280,FIN,device6,LinuxUbuntu,62,5,925,86,45,9,1,0,1,1,1,1,1,0
192.168.139.133,192.168.150.184,32014,10249,ICMP,536,60,7073,90,RST,device2,LinuxUbuntu,65,17,731,76,78,9,0,0,0,0,1,1,0,0
10.6.68.64,172.17.86.1,64242,8083,ICMP,604,14,8241,330,PSH,device1,Android10,56,18,210,2,47,5,1,0,0,0,0,0,0,1
172.24.231.223,192.168.99.31,45409,55981,TCP,1230,62,4191,43,RST,device5,Windows7,54,14,698,60,33,7,3,0,1,0,0,1,0,0
192.168.97.66,172.19.179.180,46463,1881,UDP,908,73,6613,771,SYN,device3,Android10,53,29,637,1,65,4,3,1,1,0,1,0,0,1
192.168.26.194,10.144.232.143,26384,37800,ICMP,755,65,6843,431,FIN,device4,LinuxUbuntu,16,38,385,68,37,8,3,1,1,0,1,0,0,0
172.23.253.169,172.28.203.28,13438,13644,ICMP,1384,54,3666,435,PSH,device2,Windows10,58,36,733,97,61,0,3,0,1,0,1,1,0,1
10.235.5.45,10.169.32.177,9245,18039,TCP,272,95,135,311,FIN,device1,Windows10,77,12,723,38,43,8,1,0,0,0,0,0,1,1
10.237.20.143,172.25.216.203,5567,53135,ICMP,520,78,1138,272,PSH,device2,LinuxUbuntu,44,40,249,42,29,2,2,0,0,0,0,1,0,0
10.130.207.164,192.168.217.245,4812,22970,ICMP,174,29,5326,780,RST,device4,MacOS,41,28,594,16,0,8,4,1,0,0,1,0,1,1
172.19.254.207,172.19.184.17,12803,22982,TCP,1273,67,8330,408,ACK,device5,LinuxUbuntu,62,40,464,3,6,3,1,0,1,0,1,0,0,1
10.116.63.226,192.168.20.27,48361,44522,TCP,357,21,7737,271,SYN,device1,LinuxUbuntu,78,24,217,92,3,4,0,0,1,0,0,0,1,0
192.168.46.60,172.31.191.214,8342,20215,UDP,597,87,6648,831,RST,device5,MacOS,68,16,999,22,13,2,3,0,1,0,0,1,1,1
192.168.210.97,10.167.79.70,22791,17298,ICMP,738,20,6444,541,SYN,device5,MacOS,68,38,651,85,83,2,3,1,1,1,1,0,0,0
192.168.231.185,192.168.8.101,25455,13908,TCP,898,4,2127,675,RST,device4,LinuxUbuntu,23,36,748,70,50,6,2,2,1,0,1,1,0,1
192.168.158.133,10.34.43.216,59999,9704,ICMP,966,41,8538,203,PSH,device6,Windows10,94,19,564,56,93,5,0,0,1,1,1,1,1,1
172.29.200.144,192.168.254.51,38289,18741,TCP,714,1,5944,69,SYN,device3,Android10,79,47,412,77,49,6,3,1,1,1,0,0,1,0
10.102.218.181,192.168.167.183,1225,14836,UDP,780,71,4609,167,SYN,device4,Windows10,3,20,794,65,72,5,0,0,1,0,1,0,1,1
10.147.89.157,10.99.198.199,18187,26864,TCP,578,47,2985,263,ACK,device2,MacOS,77,37,430,72,73,5,1,1,1,0,1,0,0,0
10.187.38.20,10.255.91.71,13477,8141,TCP,587,71,8736,800,RST,device5,Windows10,67,41,570,16,7,4,4,0,0,1,1,0,0,0
192.168.241.130,192.168.94.227,15346,23454,TCP,861,37,9765,858,ACK,device4,iOS14,68,20,549,51,40,3,1,2,1,1,1,0,0,0
10.47.172.181,192.168.95.94,52366,37946,UDP,1415,75,6545,137,ACK,device3,iOS14,22,7,134,24,99,9,2,2,0,0,1,1,1,1
172.17.206.178,192.168.80.135,41049,2397,UDP,1298,9,8398,212,RST,device5,MacOS,58,9,184,92,62,1,2,2,0,0,1,1,1,0
10.9.46.119,10.242.166.152,5852,51268,TCP,1116,63,2796,451,SYN,device4,iOS14,75,5,898,64,40,7,4,1,0,1,1,1,1,1
10.18.136.83,172.31.119.5,48440,33893,UDP,1221,5,9951,980,PSH,device5,Windows10,14,15,148,23,2,5,3,2,1,1,0,0,1,1
172.23.169.124,172.16.189.162,47936,58094,ICMP,613,69,3455,32,ACK,device5,Android10,49,2,696,16,35,4,1,1,0,0,1,1,1,0
10.33.190.193,10.76.66.209,38843,47698,UDP,1336,63,8222,478,PSH,device3,MacOS,8,2,582,75,9,8,4,1,1,0,0,1,0,0
192.168.67.224,192.168.82.210,17688,1304,ICMP,1229,16,9000,856,FIN,device4,Windows7,58,12,888,28,52,9,4,0,0,0,0,0,0,1
172.23.237.23,172.19.225.120,14296,35212,ICMP,433,52,1561,901,ACK,device4,Android10,8,42,143,54,76,7,3,0,1,1,0,0,0,0
192.168.103.34,10.136.203.44,57840,46288,ICMP,1214,10,5023,521,ACK,device3,Android10,75,38,588,51,1,1,4,2,0,1,0,1,0,1
172.24.239.126,192.168.143.123,4626,28192,TCP,73,88,816,195,SYN,device4,Android10,92,47,141,91,31,0,4,0,1,0,0,0,0,0
172.30.228.99,172.16.72.238,28311,61168,ICMP,567,42,209,851,FIN,device5,MacOS,16,14,495,49,75,9,4,2,0,1,1,1,0,0
172.22.110.75,172.21.71.255,10076,12189,TCP,1433,23,842,127,RST,device4,LinuxUbuntu,48,0,309,83,79,0,3,2,1,1,1,1,0,0
172.27.181.109,192.168.39.173,14014,30075,ICMP,1012,52,2559,798,FIN,device5,Windows10,14,3,445,51,83,0,2,2,1,0,0,1,1,0
10.16.251.254,192.168.21.33,58023,64552,ICMP,364,67,5905,737,PSH,device6,MacOS,99,39,281,1,2,6,1,0,1,0,0,1,0,0
10.22.217.140,10.211.22.79,57470,2613,UDP,1454,74,9952,322,PSH,device2,Windows10,88,33,489,63,16,2,3,1,0,0,0,1,1,1
10.101.170.122,192.168.189.53,28109,10661,TCP,621,65,7768,63,PSH,device3,iOS14,77,21,462,75,26,0,3,0,0,0,1,0,0,1
192.168.104.244,10.66.243.167,33207,18993,ICMP,1046,42,284,590,FIN,device1,iOS14,72,20,596,49,67,1,0,0,1,1,1,0,1,0
192.168.55.40,192.168.147.171,25580,48833,TCP,989,88,3753,127,FIN,device2,Windows10,85,16,263,14,28,3,0,1,1,0,0,1,1,1
192.168.229.131,10.29.182.73,35035,37563,UDP,1351,77,4233,611,SYN,device4,Android10,19,44,993,69,78,2,3,2,0,0,0,0,1,0
10.150.84.153,192.168.183.127,47179,19857,TCP,973,54,95,671,ACK,device1,MacOS,90,20,396,33,74,4,3,1,0,1,1,1,0,1
172.21.65.110,172.17.100.23,28694,44686,ICMP,509,19,2679,480,FIN,device4,iOS14,99,22,233,58,89,5,0,1,1,0,0,0,1,0
192.168.1.143,172.24.4.123,43326,2405,ICMP,1066,77,1284,736,SYN,device6,Windows7,5,0,818,49,32,2,0,2,1,1,0,0,1,0
172.21.45.109,172.27.118.112,21978,35406,TCP,1084,61,6040,72,FIN,device3,LinuxUbuntu,64,24,786,93,52,1,0,2,0,0,0,1,0,0
192.168.240.100,172.26.193.14,30999,25452,TCP,658,46,1892,555,ACK,device5,Windows7,14,49,544,63,14,0,1,1,1,1,1,0,0,1
192.168.75.218,172.28.156.166,46471,57524,ICMP,623,89,7505,852,RST,device2,LinuxUbuntu,16,11,337,87,86,0,3,1,1,0,1,1,1,1
192.168.232.76,10.130.205.99,4462,57115,TCP,745,13,3760,105,ACK,device1,Windows7,12,20,248,19,3,6,2,2,0,0,1,0,0,0
10.81.83.85,172.24.129.29,12736,42854,TCP,341,45,6657,684,SYN,device3,Android10,4,18,382,79,6,7,1,2,0,0,1,0,0,0
192.168.35.28,172.22.15.243,60338,61419,TCP,1284,95,7062,219,PSH,device4,Windows7,70,18,582,34,76,3,3,1,1,0,1,0,0,0
192.168.233.96,192.168.235.114,28841,57804,UDP,609,34,3993,843,RST,device6,Windows7,93,4,841,58,12,6,4,1,0,0,0,0,0,1
172.29.110.86,10.22.151.85,40520,19636,TCP,1275,74,7154,593,ACK,device5,Windows10,2,29,941,72,3,9,3,2,1,1,1,1,1,1
10.24.227.60,172.20.149.81,1647,13737,ICMP,1415,43,261,569,FIN,device2,Android10,51,39,926,2,49,3,0,1,0,0,0,1,1,0
10.20.235.134,172.16.182.3,34647,5442,UDP,1441,47,7189,848,ACK,device1,Windows10,47,46,606,79,13,1,2,0,1,1,1,0,1,1
192.168.111.47,192.168.114.212,45853,3381,TCP,441,16,1,590,ACK,device1,Windows10,4,0,923,23,44,4,3,0,1,1,0,0,1,0
172.27.184.42,172.25.147.163,25671,10680,TCP,946,31,2064,113,FIN,device3,LinuxUbuntu,23,42,784,61,47,1,2,2,0,1,1,1,1,1
10.59.17.95,172.30.39.177,27269,14926,ICMP,887,63,9761,754,PSH,device5,LinuxUbuntu,24,30,841,38,16,5,2,1,1,0,1,1,0,0
10.72.45.221,10.156.134.203,9917,15798,ICMP,432,75,4652,484,RST,device1,Windows10,33,22,112,25,55,6,4,1,0,0,0,1,1,1
172.28.7.79,172.17.160.53,9394,13977,TCP,1450,63,7257,375,PSH,device2,Windows7,17,8,634,71,49,9,2,1,1,1,0,0,0,1
172.28.127.217,192.168.29.87,43284,22955,ICMP,486,35,6336,434,PSH,device4,iOS14,91,30,296,26,53,2,3,1,0,1,0,0,0,0
10.52.0.119,172.31.143.63,15990,17799,ICMP,106,56,9290,724,FIN,device1,Android10,68,48,738,66,88,8,1,1,1,1,1,0,1,1
192.168.80.127,192.168.156.199,7219,35731,TCP,759,25,4007,451,RST,device5,Android10,32,14,706,36,4,0,2,1,1,1,1,1,0,1
172.30.88.120,10.249.198.31,17283,49548,UDP,1109,44,4111,769,SYN,device4,iOS14,13,40,657,52,74,5,0,1,1,1,0,0,0,1
10.82.156.242,192.168.185.185,47294,25112,ICMP,1018,17,7062,69,SYN,device4,Android10,58,0,943,70,86,7,0,0,0,0,0,0,0,0
172.22.77.185,10.142.189.97,29712,34836,TCP,596,60,2475,37,FIN,device1,iOS14,12,8,958,82,48,3,2,1,0,1,0,1,1,0
10.254.5.55,192.168.134.243,45436,59142,ICMP,495,69,5516,562,RST,device3,LinuxUbuntu,66,3,338,4,40,3,1,2,0,1,0,0,1,0
10.4.25.131,10.97.220.9,44328,51417,ICMP,90,76,9512,195,PSH,device2,iOS14,7,46,647,1,22,3,2,2,1,1,0,1,0,1
192.168.200.209,10.176.129.202,4909,9733,TCP,1111,45,8852,445,FIN,device2,Windows7,13,47,490,43,13,3,4,2,1,0,1,0,0,0
10.242.207.66,172.26.124.0,29459,29667,ICMP,267,82,6059,775,SYN,device4,Windows10,18,42,263,14,47,2,4,2,0,0,0,0,1,0
172.31.198.121,10.37.228.26,48431,61000,TCP,592,66,1671,344,FIN,device1,iOS14,42,19,584,9,18,7,0,0,1,1,0,0,1,1
192.168.66.73,172.24.99.0,63464,10077,ICMP,1448,28,9058,467,PSH,device3,LinuxUbuntu,6,8,292,68,25,2,2,0,0,0,1,0,1,1
10.21.144.109,172.24.211.151,29838,45896,UDP,1370,47,1705,909,RST,device5,Android10,18,19,426,59,23,5,4,1,1,0,0,0,1,0
172.29.141.90,10.206.178.153,8811,37274,ICMP,800,66,5082,276,FIN,device1,LinuxUbuntu,34,8,122,50,26,0,2,0,1,0,0,1,1,0
192.168.240.180,10.57.118.83,15959,47143,ICMP,684,30,3249,596,SYN,device2,MacOS,60,31,465,78,90,1,0,0,1,0,0,1,0,0
10.184.205.249,10.6.109.186,58272,1522,TCP,1066,22,3579,18,FIN,device6,MacOS,43,41,880,63,12,6,0,0,0,1,0,0,0,1
172.29.29.169,192.168.135.222,49249,44636,ICMP,1425,95,4341,740,PSH,device2,Windows10,74,24,713,90,55,0,0,1,1,0,1,1,1,1
10.75.13.195,192.168.169.105,7113,23303,ICMP,951,46,2812,120,FIN,device4,Android10,15,31,113,63,65,6,1,1,1,1,1,1,1,1
172.19.113.59,172.16.110.23,58709,31774,TCP,1126,81,7413,270,RST,device5,Windows10,90,12,465,3,99,2,3,0,1,1,1,0,0,1
172.29.217.235,172.24.73.33,17781,20574,UDP,1461,50,997,92,RST,device4,Android10,74,30,755,38,81,9,0,1,0,0,1,0,0,1
10.16.220.216,10.70.213.210,898,28633,UDP,501,81,5926,217,RST,device4,iOS14,72,29,475,49,3,7,3,2,1,0,1,1,1,0
192.168.25.45,172.20.36.210,51735,36514,UDP,1208,67,3891,699,FIN,device3,iOS14,84,40,950,56,26,7,2,1,0,0,1,0,0,0
172.29.212.173,172.30.78.94,24777,15587,ICMP,1105,53,3784,134,FIN,device2,Windows10,30,18,563,46,66,1,2,2,1,0,0,1,0,1
192.168.60.98,10.58.101.60,60428,35820,ICMP,471,17,1646,515,FIN,device4,LinuxUbuntu,50,40,292,61,36,4,1,0,1,1,0,1,1,1
10.67.172.14,192.168.104.178,44618,39857,ICMP,68,51,5028,299,RST,device4,iOS14,46,29,213,84,62,9,2,1,1,0,0,0,0,1
10.226.85.124,10.119.192.21,18358,10248,UDP,165,92,7021,99,ACK,device4,Windows10,14,33,102,1,56,4,3,2,1,1,1,0,0,1
192.168.146.55,10.167.59.33,16239,25846,TCP,172,85,3777,76,FIN,device5,iOS14,39,20,126,34,68,6,1,0,0,1,0,1,0,0
172.30.72.224,172.20.207.243,30893,24523,TCP,492,46,1143,341,PSH,device2,MacOS,79,29,915,29,42,2,3,0,0,0,0,1,0,0
10.99.164.84,10.169.33.203,1017,22520,UDP,154,43,8323,108,ACK,device3,Windows7,96,9,121,94,58,0,4,2,1,0,1,0,1,1
172.22.220.240,10.245.180.149,48112,62413,UDP,41,79,761,894,SYN,device5,iOS14,34,0,512,3,11,6,4,0,1,1,1,0,1,1
172.26.118.14,10.247.245.121,59187,42823,ICMP,1421,74,197,387,RST,device3,Windows7,37,5,853,97,64,3,3,0,0,1,1,1,1,0
192.168.70.101,172.28.181.128,45530,43226,ICMP,279,40,9573,528,PSH,device1,MacOS,99,47,627,34,28,1,1,2,0,0,0,0,0,0
10.141.255.67,192.168.1.215,11872,2851,TCP,458,15,6918,159,SYN,device4,LinuxUbuntu,95,35,684,15,39,7,1,0,0,1,1,1,1,1
172.29.27.63,172.24.74.39,1943,63656,TCP,119,96,7679,47,FIN,device1,iOS14,96,13,138,12,76,1,3,2,1,0,0,0,1,1
10.182.154.108,10.35.68.126,34345,11401,UDP,253,9,6857,727,SYN,device3,MacOS,25,32,546,92,12,5,2,0,0,1,0,0,0,1
192.168.173.245,192.168.115.16,38974,56147,ICMP,212,98,2824,850,FIN,device3,Android10,75,32,152,98,11,8,3,2,1,0,0,0,0,1
10.119.27.82,172.25.42.170,30756,6417,TCP,50,17,5328,737,PSH,device1,iOS14,0,47,905,28,54,3,3,2,0,0,1,0,0,1
192.168.182.229,192.168.243.16,64189,48313,ICMP,546,97,6150,653,SYN,device4,iOS14,48,32,907,42,86,1,0,2,0,0,0,0,0,0
172.30.125.131,172.18.190.132,16169,11503,TCP,1429,69,2469,74,RST,device5,iOS14,70,31,376,13,34,1,2,1,1,1,0,0,0,0
172.26.90.218,10.145.133.4,18051,54934,UDP,336,22,2548,717,SYN,device4,iOS14,19,27,309,90,41,6,4,1,0,1,0,0,1,1
192.168.184.29,172.18.219.143,53745,37444,ICMP,101,10,1237,941,PSH,device6,LinuxUbuntu,71,9,585,33,85,0,2,1,1,0,1,1,0,0
172.25.216.88,172.31.123.219,8400,19450,UDP,1218,84,1226,853,ACK,device6,MacOS,78,22,211,48,30,5,2,1,0,0,1,1,0,1
172.26.199.92,10.98.228.84,47827,59524,TCP,1398,93,676,770,FIN,device6,MacOS,58,3,910,2,71,7,2,0,1,1,1,1,0,1
172.16.42.210,10.45.214.136,27465,30916,ICMP,346,69,774,451,SYN,device1,Android10,69,30,272,7,32,0,3,2,0,0,1,1,1,0
192.168.21.30,10.49.155.202,58630,31882,UDP,164,49,4083,684,PSH,device4,iOS14,34,1,704,1,15,4,3,2,1,0,1,1,1,0
172.26.203.30,172.17.216.83,57513,20213,TCP,589,22,7823,446,RST,device4,MacOS,24,26,903,90,80,9,0,0,0,1,0,0,0,0
192.168.218.244,192.168.218.16,44280,42514,UDP,138,2,8673,866,RST,device1,LinuxUbuntu,52,30,843,75,49,4,1,2,1,0,0,1,0,0
172.16.209.133,10.35.3.88,19466,8464,ICMP,329,86,9695,826,PSH,device1,Android10,83,26,627,50,99,8,3,0,0,1,1,0,1,0
10.27.119.47,10.80.110.39,30411,7205,UDP,369,16,2522,896,ACK,device3,Android10,39,14,631,8,99,3,1,0,0,1,0,0,1,0
10.72.134.117,10.58.50.217,1166,43790,TCP,366,49,3057,578,ACK,device5,Android10,39,7,779,27,85,1,0,2,1,1,0,0,0,1
192.168.205.66,10.20.210.174,54577,43536,ICMP,1009,79,3746,338,PSH,device3,Android10,45,34,629,39,4,0,0,2,0,1,0,0,0,1
172.29.235.124,172.17.118.134,28189,545,UDP,1305,2,4095,853,SYN,device3,LinuxUbuntu,92,35,641,22,14,0,3,0,0,0,0,1,0,1
192.168.42.129,10.95.60.90,58135,47387,ICMP,465,2,9328,138,FIN,device5,Windows7,63,49,163,34,95,5,3,2,0,0,0,0,1,0
10.15.105.250,192.168.201.250,21274,62268,ICMP,50,77,3739,497,PSH,device5,Android10,65,6,632,8,27,0,2,2,1,0,0,0,1,1
172.28.79.141,192.168.138.24,4070,28019,TCP,947,39,9744,955,SYN,device3,iOS14,35,16,213,71,86,9,4,0,0,0,1,1,1,0
192.168.246.148,192.168.241.248,45865,57456,ICMP,239,31,7625,378,RST,device6,LinuxUbuntu,44,12,304,30,33,4,1,2,0,1,1,1,1,0
192.168.192.40,192.168.107.102,49525,21044,ICMP,892,17,9418,928,RST,device4,Windows7,90,35,849,92,25,0,1,1,0,0,0,1,1,0
192.168.53.139,192.168.167.42,22608,63445,ICMP,759,81,8408,622,RST,device2,Windows10,73,5,138,96,88,2,0,2,1,1,1,1,1,0
10.251.163.222,172.22.2.218,14005,64329,ICMP,829,76,2676,102,PSH,device2,MacOS,65,46,674,95,66,7,3,2,0,0,0,1,0,0
192.168.223.245,172.22.206.255,34663,30349,TCP,1386,22,9750,358,ACK,device1,iOS14,67,12,588,25,9,4,4,1,0,1,0,0,0,0
172.27.168.236,10.0.250.206,56102,52426,TCP,187,85,1930,44,ACK,device3,MacOS,7,37,781,12,72,7,3,0,1,1,1,0,1,1
172.20.216.7,192.168.166.236,46676,16552,UDP,111,26,386,797,RST,device4,LinuxUbuntu,39,45,866,62,66,8,1,1,0,0,1,0,1,1
192.168.204.109,172.23.198.48,38409,42424,TCP,387,21,5683,741,ACK,device3,iOS14,12,1,598,66,21,5,0,2,1,1,0,0,1,0
10.0.190.11,192.168.86.174,26064,39899,TCP,978,13,7521,525,RST,device4,Windows10,90,48,357,3,20,2,2,2,0,0,1,1,1,1
192.168.11.51,10.230.35.131,16729,62342,TCP,391,92,7287,821,FIN,device4,LinuxUbuntu,40,29,701,52,28,9,4,1,1,1,1,0,1,1
192.168.39.97,192.168.117.76,20190,11564,UDP,1138,93,4673,930,SYN,device4,iOS14,72,31,840,49,59,9,3,2,1,0,1,0,0,1
172.26.222.210,192.168.15.65,50795,8485,ICMP,50,62,2417,665,ACK,device4,iOS14,95,28,936,25,97,3,4,2,1,0,1,1,0,0
192.168.111.226,10.19.235.28,39489,10212,ICMP,56,89,9709,894,FIN,device4,Windows7,72,15,655,77,3,3,4,1,1,1,0,0,1,0
192.168.50.60,172.24.20.132,29664,54130,TCP,193,13,2723,694,SYN,device2,MacOS,57,41,752,33,85,8,2,0,1,0,0,0,0,0
192.168.130.253,172.28.133.82,61951,62716,TCP,916,14,7706,486,SYN,device1,iOS14,87,3,381,99,30,8,1,2,0,0,0,1,1,1
192.168.222.91,172.28.9.98,33395,35374,UDP,105,55,9539,555,FIN,device5,Android10,30,18,108,75,98,6,4,1,0,0,0,1,1,0
10.224.4.123,192.168.38.42,40685,62124,TCP,471,89,8545,442,ACK,device4,Windows10,81,16,910,22,60,3,0,2,1,1,0,0,0,1
10.22.26.244,10.60.32.108,52456,53365,TCP,941,30,4700,381,ACK,device4,MacOS,34,11,223,14,78,5,1,1,1,1,1,0,0,0
192.168.154.7,172.28.218.163,12575,51223,ICMP,334,25,5498,268,FIN,device2,Windows7,54,10,404,45,60,9,2,2,0,1,0,1,1,0
172.22.176.71,192.168.174.5,45162,24433,TCP,903,72,8204,575,RST,device2,Android10,13,30,167,93,69,4,2,0,1,1,1,0,1,1
10.110.234.57,192.168.71.146,11327,40522,ICMP,527,55,104,151,FIN,device3,Android10,29,36,819,87,46,1,2,2,0,0,1,0,0,1
192.168.132.214,192.168.215.248,24397,16489,TCP,748,74,9105,852,ACK,device3,Windows10,13,33,444,74,54,1,1,2,0,1,1,1,1,1
10.198.60.230,192.168.4.70,63558,41249,ICMP,290,22,4185,205,PSH,device5,MacOS,30,44,252,19,55,6,1,2,1,0,1,0,0,0
172.21.151.2,172.25.93.192,60664,40838,TCP,405,11,7826,682,RST,device1,MacOS,59,4,592,70,3,9,0,2,0,0,1,0,0,0
10.68.90.48,192.168.190.254,47320,27913,TCP,714,84,3630,346,SYN,device5,Android10,91,46,337,31,85,7,3,0,0,0,0,0,1,0
10.167.246.14,172.19.135.216,50330,60356,ICMP,919,66,2496,658,RST,device2,LinuxUbuntu,5,23,510,31,15,8,1,2,0,0,1,1,1,1
192.168.39.22,172.22.87.246,62591,39775,ICMP,315,52,136,477,ACK,device4,MacOS,23,15,155,87,43,2,1,2,1,1,0,0,1,1
192.168.16.38,172.31.99.81,21923,46847,ICMP,1339,13,2177,354,PSH,device2,LinuxUbuntu,59,12,425,23,97,4,2,1,1,1,1,1,1,0
172.22.97.185,10.77.10.113,50592,10407,ICMP,1223,51,5517,24,SYN,device2,Windows7,98,19,917,23,37,2,4,0,0,0,1,1,0,1
192.168.217.255,10.59.73.196,13528,6080,ICMP,1061,77,1474,910,RST,device6,iOS14,94,41,403,41,2,5,1,1,1,1,1,1,0,1
10.144.206.236,10.30.167.225,20771,40610,UDP,1473,44,4843,561,RST,device2,LinuxUbuntu,43,11,568,18,27,3,1,0,1,1,0,1,0,0
10.212.157.183,172.21.21.90,42677,33624,ICMP,1062,78,2493,325,PSH,device4,iOS14,10,22,951,97,76,5,1,0,1,1,0,0,0,0
192.168.124.115,172.20.66.59,7071,17252,ICMP,653,35,4423,581,SYN,device6,LinuxUbuntu,31,39,749,70,70,5,1,1,1,1,1,0,1,1
10.63.139.157,10.38.74.158,49433,3107,ICMP,618,52,5517,248,PSH,device4,Android10,86,34,659,92,63,1,1,0,0,0,0,1,0,1
10.209.24.5,192.168.38.173,50357,7535,UDP,858,72,3437,142,PSH,device3,iOS14,92,38,909,99,64,8,1,2,1,0,1,1,0,0
10.231.39.142,192.168.50.241,21707,31779,ICMP,591,82,7566,346,FIN,device6,Windows10,16,31,784,34,11,3,0,2,0,0,1,1,1,1
10.111.179.223,172.26.140.230,49173,11613,ICMP,1073,41,6843,918,FIN,device5,MacOS,22,13,794,78,94,1,4,1,1,1,0,1,1,0
192.168.244.46,192.168.243.84,19702,17268,UDP,591,69,586,518,SYN,device1,iOS14,59,33,932,81,58,2,2,0,1,0,0,0,1,0
172.30.103.105,10.245.126.227,47211,38838,TCP,401,43,8304,22,SYN,device4,Windows7,14,48,553,27,73,0,3,2,1,1,1,1,0,0
172.18.129.73,10.190.16.23,56294,7370,ICMP,1499,56,3594,388,SYN,device5,iOS14,8,19,423,82,89,5,2,2,0,1,0,0,0,0
10.211.95.43,10.76.174.171,17102,41599,TCP,1054,98,4915,849,FIN,device4,Android10,79,43,738,39,42,2,2,1,0,1,0,1,0,1
172.24.91.103,192.168.111.22,4753,853,TCP,391,43,6883,916,ACK,device6,Android10,25,18,843,95,94,9,1,2,0,1,0,0,0,0
10.246.109.142,172.20.112.169,5102,39923,UDP,380,49,5629,55,SYN,device1,Windows10,64,43,712,5,61,4,2,2,0,1,1,1,1,0
192.168.234.250,172.18.69.137,53159,63384,UDP,1149,92,8543,653,PSH,device2,Windows7,9,18,602,85,28,2,2,0,1,1,0,1,0,0
172.18.179.232,192.168.4.185,24720,35834,ICMP,196,79,5829,620,ACK,device5,iOS14,29,32,217,12,23,2,3,2,0,1,1,0,0,1
10.250.208.148,192.168.125.79,14988,23893,UDP,491,96,9082,517,SYN,device6,Android10,4,1,651,42,67,7,3,1,1,0,0,0,0,1
10.200.39.44,172.21.226.84,22732,53004,TCP,1032,19,7389,751,RST,device5,Android10,99,41,210,53,97,0,2,2,0,0,1,0,1,0
192.168.184.85,10.101.51.198,14339,39435,ICMP,133,43,3359,186,SYN,device4,Windows10,42,3,391,78,46,0,4,2,0,1,0,0,1,0
10.105.20.113,192.168.4.144,45871,13147,UDP,1098,2,7831,538,SYN,device4,MacOS,1,44,638,70,79,7,0,2,1,0,0,1,0,0
10.70.30.211,172.25.165.219,49725,31812,TCP,1457,82,7375,165,FIN,device2,Windows10,18,47,396,24,24,6,0,0,1,0,0,0,1,1
10.5.249.212,10.120.159.102,32654,32716,UDP,1468,17,2503,166,FIN,device5,Windows10,79,7,763,16,61,8,1,1,1,1,0,0,1,0
192.168.210.119,10.33.143.136,21548,38169,ICMP,1359,33,9104,224,PSH,device2,Android10,81,15,158,82,33,3,1,0,0,1,1,1,1,0
192.168.42.0,10.108.117.184,10107,55033,UDP,850,95,1893,145,ACK,device1,Android10,86,38,789,67,36,8,3,0,0,1,1,0,0,0
192.168.188.156,10.144.81.170,16882,56354,TCP,1303,5,8736,807,ACK,device6,Android10,36,48,345,3,57,5,2,2,0,0,1,0,0,0
10.209.1.132,192.168.195.74,18954,58384,ICMP,860,38,8157,821,SYN,device6,LinuxUbuntu,59,26,988,0,50,9,3,1,0,1,0,0,1,0
10.183.252.153,172.18.179.238,56205,58832,ICMP,491,23,56,394,RST,device4,Windows7,13,25,977,55,6,3,3,1,0,0,1,1,0,1
172.24.99.179,10.120.132.178,57352,23856,UDP,479,39,4999,992,FIN,device1,Windows7,4,44,378,90,22,6,2,1,0,0,0,1,0,0
10.181.160.52,172.18.215.142,11830,65501,UDP,1274,3,7374,226,FIN,device1,Windows7,62,30,791,51,14,3,3,0,1,1,0,1,1,1
172.28.30.174,192.168.35.54,27945,28386,UDP,493,92,1488,927,ACK,device3,Windows7,90,34,875,23,6,2,4,0,0,1,1,1,0,1
10.20.8.238,10.117.152.115,41023,13095,TCP,828,57,2485,846,ACK,device2,LinuxUbuntu,43,45,818,28,56,8,2,0,1,1,0,0,1,0
10.9.113.122,10.179.120.104,20107,7903,TCP,931,33,8199,379,PSH,device6,LinuxUbuntu,3,46,414,62,52,6,3,2,1,1,1,0,1,0
172.19.51.212,172.29.253.241,47631,41498,UDP,1321,72,2359,366,ACK,device3,MacOS,17,14,411,96,46,9,1,2,0,1,0,1,1,1
172.31.255.5,172.25.210.151,19403,56623,TCP,155,68,9666,871,PSH,device3,Windows7,61,42,170,41,31,1,2,0,1,1,0,1,1,1
192.168.146.130,192.168.222.255,65403,47739,TCP,1437,90,2098,274,RST,device3,iOS14,32,30,910,46,39,4,2,1,1,1,1,0,1,1
10.74.134.77,192.168.32.142,50989,50322,ICMP,1033,3,4906,828,ACK,device5,Android10,84,2,861,19,98,4,1,0,1,0,1,1,1,0
192.168.25.182,192.168.202.176,22348,40989,UDP,455,27,9589,628,SYN,device5,Android10,69,6,722,21,86,4,4,0,1,0,1,1,1,0
10.72.173.55,172.22.126.23,18481,48292,TCP,1049,24,6491,808,SYN,device4,MacOS,6,31,435,11,80,4,4,0,0,0,1,1,1,1
172.30.111.69,172.31.103.146,31819,56748,TCP,451,96,4102,320,ACK,device4,Windows7,19,46,739,67,4,5,2,2,0,1,0,0,0,1
172.21.97.160,172.23.54.18,44962,50983,ICMP,738,66,9731,38,FIN,device6,iOS14,10,44,869,47,29,9,2,2,1,0,1,0,0,0
